@classification: <not yet checked>
@iso: fas
@language: Persian
@size: 670
@source: logos
@variety: std
1.213	dust	خاك
1.22	mountain, hill	تپه
1.23	plain, field	پهن
1.28	cave	غار
1.322	calm (of sea)	آرامش
1.323	rough (of sea)	زبر
1.352	tide	جريان
1.354	hightide	حداعلی
1.362	whirlpool	گرداب
1.41	woods, forest	جنگل
1.45	earthquake	زلزله
1.56	thunder	رعد
1.61	light (noun)	نور
1.62	darkness	تاريکی
1.63	shade, shadow	سايه
1.64	dew	شبنم
1.84	ashes	خاکستر
1.861	extinguish	خاموشكردن
1.89	charcoal	زغالچوب
10.12	turn over	چرخش
10.12	turn over	گردش
10.12	turn over	چرخش
10.12	turn over	گردش
10.12	turn over	چرخش
10.12	turn over	گردش
10.17	twist	پيچ
10.21	rise	برخاستن
10.22	raise, lift	بالابردن
10.23	fall	افتادن
10.24	drip	چكيدن
10.25	throw	پرتكردن
10.25	throw	انداختن
10.26	shake	تکاندادن
10.26	shake	تکاندادن
10.33	sink	تهآبفرستادن
10.34	float	شناورشدن
10.35	swim	شناکردن
10.38	blow	متورمکردن
10.38	blow	آزادکردنهوابوسیلهدهان
10.412	kneel	زانوزدن
10.413	crouch	دولاشدن
10.413	crouch	نشستن
10.413	crouch	دولاشدن
10.43	jump, leap	جستوخيز
10.431	kick	لگدزدن
10.451	limp	عمللنگيدن
10.46	run	راندن
10.47	go	رفتن
10.472	climb	بالارفتن
10.474	go out	خاموششدن
10.491	disappear	ناپديدشدن
10.491	disappear	ناپديدشدن
10.52	follow	دنبالکردن
10.52	follow	متابعتکردن
10.52	follow	تعقببکردن
10.55	reach, arrive	بهمقصدرسیدن
10.55	reach, arrive	رسیدن
10.56	approach	نزديكشدن
10.57	enter	واردشدن
10.62	bring	آوردن
10.66	ride	سواریکردن
10.67	push, shove	چيزىرافشاردادن
10.831	canoe	نوعیقايقکوچکوبدونبادبان
10.87	mast	تير
10.91	harbor, port	درگاه
11.11	have	داشتن
11.13	take	گرفتن
11.13	take	برداشتن
11.14	seize, grasp	محکمگرفتن
11.14	seize, grasp	فراچنگكردن
11.16	get, obtain	گرفتن
11.16	get, obtain	بدستآوردن
11.17	keep, retain	تکفلکردن
11.18	thing	شیع
11.18	thing	چیز
11.21	give	اداکردن
11.21	give	دادن
11.28	harm, injure, damage	آسيبزدنبه
11.32	find	پيداکردن
11.33	lose	گمکردن
11.43	money	پول
11.51	rich	توانگر
11.52	poor	فقیر
11.52	poor	بیپول
11.53	beggar	گدا
11.53	beggar	گدا
11.54	avaricious, stingy	خسيس
11.54	avaricious, stingy	آدمخسيس
11.54	avaricious, stingy	متوسط
11.54	avaricious, stingy	خسيس
11.54	avaricious, stingy	معدّل
11.61	lend	عاريهدادن
11.64	debt	بدهی
11.65	pay (vb)	پرداختن
11.66	account, reckoning	نوك
11.69	tax, tribute	مالیات
11.69	tax, tribute	ماليات
11.77	hire	کرايهکردن
11.79	earn	تحصيلكردن
11.81	buy	خريدن
11.82	sell	فروشومعامله
11.83	trade, barter	دادوستدپاياپایکردن
11.84	merchant	بازرگان
11.85	market (place)	بازار
11.85	market (place)	بازار
11.86	store, shop	مغازه
11.86	store, shop	موجودى
11.87	price	قیمت
11.88	dear (costly, expensive)	گران
11.91	share (distribute)	مشارکت
12.11	place	جايگاه
12.12	put	قراردادن
12.13	sit	نشستن
12.14	lie down	درازکشيدن
12.21	collect, gather	گردآورىكردن
12.21	collect, gather	گردآمدن
12.22	join, unite	اضافهکردن
12.22	join, unite	گروييدن
12.22	join, unite	وابستهشدن
12.22	join, unite	متحدشدن
12.23	separate	جداکردن
12.232	divide	تقسيمكردن
12.25	shut, close	بستن
12.26	cover	پوشاندن
12.31	high	مرتفع
12.352	pointed	نوکدار
12.352	pointed	تيزشده
12.353	edge	كنار
12.43	near (adv)	نزديك
