@classification: <not yet checked>
@iso: ara
@language: Arabic
@size: 804
@source: logos
@variety: std
1.212	earth=ground, soil	حقل
1.213	dust	غبار،مسحوق
1.214	mud	وحل
1.22	mountain, hill	هضبة
1.222	cliff, precipice	مُنْحَدَر
1.222	cliff, precipice	مكانصخريمنحدر
1.222	cliff, precipice	جَــرف
1.23	plain, field	سهل
1.24	valley	امتدادالواديأوالسهلالمنبسطبينالجبال
1.28	cave	كَهْف
1.322	calm (of sea)	يهدىء
1.322	calm (of sea)	سَكَّنَ
1.322	calm (of sea)	هدوء
1.322	calm (of sea)	ساكن
1.323	rough (of sea)	خشن،فظّ
1.323	rough (of sea)	تقريبي
1.34	gulf, bay	غار??
1.34	gulf, bay	خليج
1.352	tide	المدّوالجزر
1.354	hightide	مَدّالبحر
1.362	whirlpool	دوّامة
1.41	woods, forest	غابة
1.45	earthquake	زلزال
1.56	thunder	رعد
1.61	light (noun)	ضوء
1.62	darkness	ظلام
1.63	shade, shadow	ظِل
1.64	dew	صقيع
1.82	flame (noun)	لهيب
1.84	ashes	دردار
1.84	ashes	رَمَاد
1.841	embers	نارموقدة
1.851	burn (vb trans)	ذبول??
1.851	burn (vb trans)	حرق
1.861	extinguish	ينطفئ
1.89	charcoal	فحمدقيق
10.11	move	يحرّك
10.11	move	ينقل
10.12	turn over	يبرم
10.12	turn over	يدور
10.12	turn over	يبرم
10.17	twist	برم
10.21	rise	نَهَضَ
10.21	rise	يصعد
10.23	fall	وقع
10.25	throw	رمى
10.26	shake	حرك
10.33	sink	غرق
10.34	float	عام
10.35	swim	سبح
10.36	sail (vb)	أبحرتالسفينة
10.38	blow	نفخ
10.412	kneel	رَكَعَ
10.413	crouch	قَرْفَصَ
10.413	crouch	رابض
10.431	kick	رَكَلَ
10.45	walk	مَشَى
10.451	limp	يعرج
10.46	run	جَرَى
10.46	run	اِشْتَغَلَ
10.46	run	سَالَ
10.47	go	ذَهَبَ
10.472	climb	تَسَلَّقَ
10.472	climb	تَسَلَّقَ
10.48	come	يأتي
10.49	go away, depart	تخلَّى
10.491	disappear	اِنْمَحَى
10.491	disappear	احتجاب
10.51	flee	الفرار??
10.52	follow	تبع
10.55	reach, arrive	وصل
10.55	reach, arrive	وصل
10.56	approach	تَقَرَّبَ
10.56	approach	تَقَرّبَ
10.56	approach	اقترب
10.57	enter	دَخَلَ
10.62	bring	يحمل
10.63	send	يرسل
10.63	send	أَرْسَلَ
10.66	ride	رَكِبَ
10.67	push, shove	يدفع
10.77	axle	عمود
10.78	yoke	نِير
10.831	canoe	زورقخفيف
